transcript,label
" Action is required to avoid disconnection today. For automatic payments, containment arrangements.",0
 Press 1 to speak to your customer service representative. Press 2 for...,0
 Scientist Acologist größte,0
 your electric service will be disconnected within the next 30 minutes due to non-payment.,0
" The leading of action is required to avoid disconnection today. For automatic payments,",0
" arrangements. Press 1. To speak to your customer service representatives, press 2.",0
 for Spanish press 9.,0
" If you enjoyed this video, please hit the like button and subscribe to my channel. Thank you for watching.",0
,0
,0
,0
 잘생긴다,0
,0
お前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお前のお,0
,0
,0
,0
" I'm not sure what I'm going to do, but I think I'm going to get a little bit more of a deal. I'm not sure what I'm going to do, but I think I'm going to get a little bit more of a deal.",0
,0
,0
另一半查诺谪 wiri左七,0
 I'm going to get a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a,0
,0
,0
,0
,0
,0
 CI can set now to 1C to 3T mark We select C蛎bacht,0
"让你视频自移,用一份证明的证明节目下午一节",0
,0
,0
" Get that part successful, having any pomelo aposers? P here, pomelo apos....",0
,0
,0
" ...To 45000... Or tovableen't wanna buy caseries to fall like this.""",0
,0
,0
,0
 A pre-authorized purchase,0
 of an Apple Matiboot Pro and an Apple Airpods is being more,0
" You are ordered from your Amazon account, for an amount of 1,530",0
 $37.35 to cancel your order.,0
 or to connect with one of our customer support representatives. Please press 1.,0
 vision,0
,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
" your electric service will be disconnected within the next 30 minutes, due to non-payment.",0
" The media's action is required to avoid disconnection today. For automatic payments,",0
" arrangements. Press 1. To speak to your customer service representative, press 2.",0
 for Spanish Print 9.,0
 do the non-payment. The media action is required to avoid disconnection today.,0
" For automatic payments and payments arrangements, press 1. To speak to a customer service",0
 representative. Press 2 for Spanish press 9.,0
 The media of action is required to avoid this connection today. For automatic,0
" payment, payment arrangements. Press 1. To speak to a customer service representative.",0
 Press 2 for Spanish Press 9.,0
 Immediately action is required to avoid this connection today. For automatic,0
 and containment arrangements. Crest 1. To speak to your customer service representative.,0
 Press 2 to Spanish press 9.,0
 do the non-payment. The media of action is required to avoid disconnection today.,0
 Automatic payments in payment arrangements. Press 1. To speak to a customer service reference.,0
 representative press 2 for Spanish press 9.,0
 Be a customer. This is a disconnection notice from your electric company. Please be aware that your,0
" Electric service will be disconnected within the next 30 minutes, due to non-tainment.",0
 action is required to avoid disconnection today. For automatic payments and payment arrangements,0
 Press 1 to speak to your customer service representative. Press 2 to,0
 in all of Absolute and,0
 This is a disconnection notice from your electric company. Please beware that your electric service moves.,0
" be disconnected within the next 30 minutes, do the non-payment. Immediate action is required.",0
" to avoid disconnection today. For automatic payments and payment arrangements, Crest 1.",0
" To speak to a customer service representative, press 2 for Spanish press",0
 9.,0
,0
辉哥哈喽一时就 Stop,0
,0
,0
,0
,0
,0
" Hello, this is an important call from Amazon.",0
 and customer support. This is to notify you regarding your today's purchase on Amazon.com.,0
" Use in charge $1,279.99.",0
 your default card save on amazon.com. If you have not made any such trends back,0
" then please press when the cancel your order. Elsa, if you have made this purchase on the end.",0
" Amazon.com and recognize it, then please press to to confirm your order.",0
" to talk to our customer care police press Re. To repeat this message, please press full.",0
 Thank you.,0
先取,0
 The Chinese consulate reminds you that you have an important notice and have not been,0
大家去到 bei Über Stay,0
"有一份重要通知書, 稍為領取,查請請按下。",0
中国领事馆皮紧营你有一份重要通知书稍微领取查清楚,0
 y cuando está,0
 The Chinese consulate reminds you that you have an important notice and have not received.,0
 please contact us as soon as possible.,0
"重要通知書,上位領起,查檢請案三。",0
吵吻路站,0
 The Chinese consulate reminds you that you have an important notice and have no-,0
" not receive it, please contact us as soon as possible. Zhongguo Lin, Shiguang, Tijin, Ni,",0
"有一份重要通知書,上位領起,查警請按下",0
 Hello.,0
 This is an important call from Amazon Customer Support. This is to notify you regarding your,0
" today's purchase on amazon.com. Use and charge 1,200 cents.",0
 $79.99 on your default card safe on Amazon.com,0
" If you have not made any such transaction, then please press when to cancel your order.",0
" Else if you have made this purchase on amazon.com and recognizes, then please press 2.",0
 to confirm your order. Or to talk to our customer care please press 3.,0
 repeat this message please press 4. Thank you.,0
,0
" Hello, this is an important car.",0
 from Amazon customer support. This is to notify you regarding your today's purchase on,0
 Amazon.com. Use and charge $1279.,0
 99 cents on your default card save on Amazon.com. If you have not made it...,0
" such transactions, then please press when to cancel your order. Else if you have made...",0
 purchase on amazon.com and recognizes. Then please press 2 to confirm your order.,0
 or to talk to our customer care police press release. To repeat this method.,0
 please press for. Thank you.,0
 A pre-authorized per-,0
 purchase of an Apple Matabooth Crow and an Apple Airpods is being,0
 ordered from your Amazon account for an amount of 1500 and so,0
 $37.35 to cancel your order.,0
 or to connect with one of our customer support representatives. Please press,0
 One.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
" Hello, this is an important call.",0
 from Amazon customer support. This is to notify you regarding your today's purchase on,0
" Amazon.com. Use and charge $1,279 in",0
 99 cents on your default card space on Amazon.com. If you have not made it,0
" such transactions, then please press when to cancel your order. Else if you have made...",0
" purchase on amazon.com and recognizes, then please press to to confirm your order.",0
 or to talk to our customer care police press 3. To repeat this message.,0
 Please press for. Thank you.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
 Good afternoon.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
" Please say your name, the legal name.",0
 of the entity responsible for the call and your contact address and phone number.,0
,0
" Hello, this is an important call.",0
 from Amazon customer support. This is to notify you regarding your today's purchase on,0
 Amazon.com. You have been charged $1279.,0
 99 cents on your default card saved on amazon.com. If you have not made it...,0
" any such transaction, then please press 1 to cancel your order. Else if you have made it...",0
 this purchase on amazon.com and recognizes. Then please press 2 to confirm your,0
" order, or to talk to our customer care, please press 3. To repeat this mess.",0
 please press for. Thank you.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
 Good afternoon.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
" Please say your name, the legal name.",0
 name of the entity responsible for the call and your contact address and phone number.,0
,0
" Hi, good afternoon.",0
 you doing today?,0
 pardon?,0
" Well listen, you're speaking with Tom Lovinsky here, I'm actually...",0
" contacting you from the FTCM, calling you investigating a",0
 all fraud and all scammy activities okay ma'am?,0
 1 tbps 1 tbps 1 tbps 1 tbps 1 tbps 1 tbps 1 tbps 1 tbps 1 tbps 1 tbps 1 tbps 1 tbps 1 tbps 1 tbps,0
,0
 Good afternoon.,0
 Why?,0
 Please come here.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 Please You,0
 the legal name of the entity responsible for the call.,0
,0
 do the non-payment. Immediate action is required to avoid disconnection today.,0
" Automatic payments, and payment arrangements. Press one. To speak to a customer service.",0
 representative. Press 2 for Spanish Press 9.,0
 is a disconnection notice from your electric company. Please beware that your electric service will,0
" disconnected within the next 30 minutes, do the non-payments. The meeting of action is required",0
" to avoid disconnection today. For automatic payments and payment arrangements, press 1.",0
" To speak to a customer service representative, press 2 for Spanish.",0
 9.,0
 I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it.,0
 Hello this is an important call from Amazon customer support. This is to notify you regarding,0
" your today's purchase on amazon.com. Use in charge 1,200",0
 $79.99 on your default card safe on amazon.com,0
" If you have not made any such transaction, then please press when to cancel your order.",0
" Else if you have made this purchase on amazon.com and recognized it, then please press",0
 to confirm your order. Or to talk to our customer care please press 3.,0
" To repeat this message, please press 4. Thank you.",0
,0
" Hello, this is an important call from An-",0
 Amazon customer support. This is to notify you regarding your today's purchase on Amazon.,0
 on.com. Use in charge $1279.99.,0
 9 cents on your default card safe on amazon.com. If you have not made any such,0
 transaction then please press when to cancel your order. Else if you have made this per-,0
" purchase on amazon.com and recognizes, then please press 2 to confirm your order.",0
" or to talk to our customer care police press 3. To repeat this message, please.",0
 Press 4. Thank you.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 a pre-authorized purchase of an Apple Mataboos Pro and an Apple Airbus,0
" is being ordered from your Amazon account for an amount of $1,000.",0
 $137.35,0
" To cancel your order, or to connect with one of our customer support representatives.",0
 Please press one.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
 Famous immediate action is required to avoid this connection today for automatic,0
 payments and payments arrangements. Press 1. To speak to a customer service representative.,0
 Press 2 for Spanish Press 9.,0
" The media's action is required to avoid disconnection today. For automatic payment,",0
 payments and payments arrangements. Press one to speak to a customer service representative.,0
 Press 2 for Spanish Press 9.,0
" Double-wear that your electric service will be disconnected within the next 30 minutes, due to non-payments.",0
 The media of action is required to avoid disconnection today. For automatic payments,0
 and payments arrangements. Press one to speak to a customer service representative. Press two.,0
 for Spanish press 9.,0
" Hello, this is an important column.",0
 from Amazon customer support. This is to notify you regarding your today's purchase on,0
" Amazon.com. Use and charge $1,279.",0
 99 cents on your default card safe on amazon.com. If you have not made it,0
" any such transaction, then please press one to cancel your order. Else if you have made...",0
 purchase on amazon.com and recognizes then please press to to confirm your order.,0
 or to talk to our customer care police press 3 to repeat this method.,0
 Please press for. Thank you.,0
" Hello, this is an important column.",0
 from Amazon customer support. This is to notify you regarding your today's purchase on,0
 Amazon.com. Use and charge $1279.00.,0
 99 cents on your default card saved on amazon.com. If you have not made it,0
" any such transaction, then please press when to cancel your order. Else if you have made",0
 purchase on amazon.com and recognizes then please press 2 to confirm your order.,0
 or to talk to our customer care please press 3. To repeat this method,0
 Please press 4. Thank you.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
 Knocked down Mror基ictions in downhum,0
 this is an important call from Amazon customer support. This is to notify you regarding,0
" today's purchase on amazon.com. Use and charge 1,200 cents.",0
 $79.99 on your default card saved on Amazon.com,0
" If you have not made any such transaction, then please press when to cancel your order.",0
" Else if you have made this purchase on amazon.com and recognized it, then please press",0
 to confirm your order. Or to talk to our customer care please press 3.,0
" To repeat this message, please press 4. Thank you.",0
,0
" Hello, this is an important call from Amazon.",0
 This is to notify you regarding your today's purchase on Amazon.com.,0
 use in charge $1279.99,0
 your default card safe on amazon.com. If you have not made any such trans,0
 then please press when to cancel your order. Else if you have made this purchase on the end.,0
" Amazon.com and recognize it, then please press 2 to confirm your order.",0
 To talk to our customer care please press 3. To repeat this message please press 4.,0
 Thank you.,0
"好了,終於",0
" Này, hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn",0
Drag key,0
接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接下来接,0
,0
给人刚刚在你前,0
,0
" Hello AT&T, be casual.",0
 The mobile phone number has been used abnormally. Your number will be deactivated after two.,0
" hours for inquiries, press Q for English, press Q for Chinese.",0
"你好,A7 and T,因為你手機門號出現一場使用,想?",0
小时候将会评用你的号码主席查评英文案2中文案,0
" ch hit 3, dũng lobster là ph stato của C",0
,0
" Hello AT&T, becaus your mob.",0
" The mobile phone number has been used abnormally, your number will be deactivated after 2L.",0
,0
"你好,A7 and P,因为你手机门号出现一场使用,两小时",0
之後將會請用你的號碼 主席查詢新聞案2中文案3,0
 dưới giống con vinh phủ.,0
,0
,0
,0
,0
那是rg团几� vão自己?连数是能讲出出的 出发是啊,0
,0
寄命寄命寄命寄命寄命寄命寄命寄命寄命寄命寄命寄命寄命寄命寄命寄命寄命寄命寄命寄命寄命寄命寄命寄命寄命寄命寒 performance,0
,0
,0
,0
,0
基礎通来自雷环 appeal3 Organic Special,0
,0
税ドロップ,0
朝謹舉辦算,0
 The Chinese consulate reminds you that you have an important notice and have...,0
" not receive it, please contact us as soon as possible. Zhongguo Lin, is Guan Qi Jingming?",0
"有一份重要通知書,稍為領取,查請請按下。",0
" I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry",0
,0
,0
 Hello AT&T.,0
" Because your mobile phone number has been used abnormally, your number will be deactivated after.",0
" 2 hours for inquiries, press 2 for English, press 3 for Chinese.",0
"你好,AT&T, 因為你手機門號出現一場使用",0
两小时后将会停用你的号码主席查询英文案2中文,0
 đó trở ugly phía lo trở Now River走 123 Grad Đeten L,0
,0
 approaches layer 5 to layer,0
 authorized purchase of an Apple Mataboo Pro and an Apple Airpods.,0
 is being ordered from your Amazon account for an amount of 1000,0
 $537.35,0
 cancel your order or to connect with one of our customer support representatives.,0
 Please press 1.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
,0
" Hello, this is Karl from Walmart, a pre-authorized purchase of PlayStation.",0
 5 Special Edition with Pulse 3D headset is being ordered from your Walmart account.,0
 for an amount of $919.45. To cancel your,0
 order or to connect with one of our customer support representatives. Please press one.,0
 Thank you.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
 order has been placed on your name to authorize the order or to talk to our representative.,0
 Please press 1.,0
 This method is intended for,0
 All lines are monitored and recorded for the integrity of the,0
 of this company. Press one for more information. Your name and social security number.,0
 have come up in an investigation in our office. Not pressing one could result in our office.,0
 moving forward through your county or state of residence.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
 Please listen carefully. After the elect...,0
 the federal government suspended student loan payments until the end of the year. This means you,0
" will need to pay back the balance of your student loans after the suspension is over, starting January 1st.",0
 A petition is set to be filed on your behalf to extend the suspension of payments in,0
 definitely meaning you would have a permanent zero dollar balance. Press five when your phone now is,0
" If you're with NellNet, Naviant, Great Lakes, or Fed loans, press 7 if you're serving",0
 the officer was not listed. Thank you.,0
 Please listen carefully. Last year the f-,0
 federal government had suspended student loan payments. This suspension has been granted 30 more days.,0
 This means you will need to pay back the balance of your student loans after the suspension is over starting,0
 February 1st. A petition is set to be filed in your behalf to extend the suspension of payment,0
 indefinitely meaning you would have a permanent zero dollar balance. Press five on your phone,0
" Now if you're with Nellnet, Naviant, Great Lakes, or Fedloves, press 7 if your servicer was",0
 listed. Thank you.,0
 Thank you for choosing Marriott Hotel. We would like to inform you that thanks to the,0
 and Family Rewards program. Your membership is on it to receive a complimentary.,0
 Stay for further details. Press one now to be placed on the doon,0
" not call list, press 2 now.",0
" For further details, press 1 now. To be placed on the Do Not Call list.",0
 Press 2 now.,0
" Hello, I am an Artificial Indian.",0
 notification box. The purpose of this call is to make you aware that a recent loss,0
 suit settlement now requires the IRS to settle all old tax debts at any U.S. resident.,0
 currently have. This means you do not need to pay back your past due taxes as they are temporary.,0
 rarely non-collectable and can be forced into a settlement on your behalf. Using our auto,0
 made of approval technology. You are now able to obtain enrollment information based on your,0
 current situation. To use your AI automation and find the program you are approved.,0
 This is emergency call from your tech support company. Do not hang up.,0
 the call. You have paid for your computer technical support few days ago.,0
 We are calling to refund your money. As the company has been ordered to close Goundo.,0
 to COVID-19. Press 1 to get the refund. Press 2.,0
 If you have received the refund from us already. Press 3 if you don't have any.,0
 customer support subscription. Press 4 if you want to be added indeed.,0
 Indian Sea Lifts.,0
 no,0
 from the Department of Social Security Administration. The reason you have received,0
 This phone call from our department is to inform you that we just suspend your social,0
 security number because we found some suspicious activity. So if you want...,0
 know about this case just press one thank you.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
 Thank you for choosing these.,0
 MasterCard services as your legal financial advisor. This is an important,0
 message regarding your existing credit card account. Thanks to your good pain and history and good credit.,0
" score, you have been qualified finally for an interest rate reduction between 0 to 5%.",0
 Several attempts were made to reach you. This is your final courtesy call before we are unable to lower you.,0
 your interest rate. Go press 1 now.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
,0
" Hello, this is Mary Fletcher, State Number Agents FF694, and this is an",0
" Call from US. Hello, this is Mary Flesher, State Number Agent FF.",0
 and this is a notification call from US Department of Financial Reliefers.,0
 and the purpose of this college to inform all US citizens on our state list that have,0
 about the New Zero Tax Ode Tax debt release programs that was recently put...,0
 and due effect by the Biden administration and its open foreign,0
" Hello, this is Sarah from Discover.",0
 I am calling in regards to rate expiration. We've been trying to reach you with your eligibility.,0
 for rate reduction is about to expire. Press one for more information or hang up this call.,0
 Go.,0
,0
,0
 Hello this call is from Microsoft Health Center. We encounter a,0
 serious issue coming out of your computer. It seems to be someone is trying to hide...,0
 Jack your identity and try to steal your social security number and personal information.,0
 If it's not fixed right away then your computer will become obsolete in all of your credentials.,0
 financial information may got compromised. If you are the one who is using Microsoft.,0
 windows in your computer. And please press 7 now to speak with security team.,0
 now. Please ignore if we called you by mistake. Thanks.,0
,0
 Hello this call is from Microsoft Health Center. We encounter a,0
 serious issue coming out of your computer. It seems to be someone is trying to hide...,0
 Jack your identity and try to steal your social security number and personal information.,0
 If it's not fixed right away then your computer will become obsolete in all of your credentials.,0
 information may got compromised. If you are the ones who is using Microsoft,0
 windows in your computer. And please press 7 now to speak with security team.,0
 now. Please ignore if we call you by mistake. Thanks.,0
,0
 Attention! This call is from...,0
 Federal Reserve System to notify you that we have found some suspicious activities in your business.,0
 So to find out more information kindly press one,0
 I repeat press 1 to get more information.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 Intro,0
" I might think if Jason calling you from Energy Advocate, how are you today?",0
 What I would like to do is tell you a little about the solar,0
" The benefits, tax rebates, and grants from the government, that typically mean going",0
 Solar is absolutely free for most people. I understand you are,0
" the homeowner of a single family regular house, right?",0
 To reach Red Clark Do you see thatstock Now,0
 Are you...,0
" Hello, I am an Artificial...",0
 intelligent notification bot. The purpose of this call is to make you aware that is a US,0
 You are now able to take advantage of alternative federal student loan repayment options.,0
 and hardship programs. These programs are only for individuals who have less than one,0
" $160,000 in federal student loan debt. Having debt obligations made",0
 It causes a hardship when added to your overall monthly bills. Using our automated approval tech,0
 You are now able to obtain enrollment information based on your current situation.,0
 This is Suzie calling with the Vehicle Service Department. We are calling about your vehicle's manuscript.,0
 We sent you several notices in the mail that you have yet to extend your warranty.,0
 past the factory cutoff. And this is a courtesy call to renew your warranty before we call.,0
" close the file. If you are interested in renewing your auto warranty now, please press...",0
 5 now or press 9 to be removed from our list.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
" Hi, this is Suzie calling me.",0
 with the Vehicle Service Department. We are calling about your vehicle's manufacturer's warranties.,0
 We sent you several notices in the mail that you have yet.,0
" Hi, this is Officer Calling you.",0
 The very second you receive this message you need to leave your,0
 work aside so that we can discuss about your case and take necessary action.,0
" on this matter. In order to connect federal agent, press 1 and you will be...",0
" connected to the concerned department. If we don't hear from you, then we will be",0
 force to take legal action against you. Press 1 and you will be connected to the,0
 sir and CBP officer.,0
" Hi, this call is from PayPal. We've noticed. Unusual-",0
 in activity from four different devices and locations you don't usually use.,0
 Multiple transaction of $499 for Google Play gift card,0
 has been processed. and it will be deducted from your account soon.,0
 with this hue. If you haven't authorized these transaction then press 1 to speak.,0
 to one of our representatives. Thank you.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
" Hi, this call is from PayPal. We've noticed. Unusual-",0
 and log in activity from four different devices and locations you don't usually use.,0
 Multiple transaction of $499 for Google Play gift card.,0
 has been processed. And it will be deducted from your account soon.,0
 with this hue. If you haven't authorized these transaction then press 1 to speak.,0
 to one of our representatives. Thank you.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
" Hi, this is Daniel from M&M.",0
 Amazon customer service. We have seen a recent order number AM-Z098.,0
" 7. A V iPhone 11 Pro on your account, which is built on your card attached to your Amazonic",0
" The amount charged in $1,499.",0
 some suspicious activity on your account. So we have put and hold to the transaction.,0
" Please press 1 now and to report, please press 2. Thank you.",0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
" Hi, this is Daniel from M&M.",0
 Amazon customer service. We have seen a recent order number AMD098.,0
" 7. A V iPhone 11 Pro on your account, which is built on your card attached to your Amazon",0
" account. The amount charged in $1,499. We noted",0
 some suspicious activity on your account. So we have put and hold to the transaction.,0
" Please press 1 now and to report, please press 2. Thank you.",0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 1 tbc 1 tbc 1 tbc 1 tbc 1 tbc 1 tbc 1 tbc 1 tbc 1 tbc 1 tbc 1 tbc 1 tbc 1 tbc 1 tbc 1 tbc,0
,0
" Hi, this is Officer Sarah Schulte calling you.",0
 from the Department of Social Security Administration. The reason you have received.,0
 this phone call from our department is to inform you that there is a legal enforcement action.,0
 filed on your social security number for fraudulent activities in order to,0
" the next federal agent, press 1 and you will be connected to the concerned department.",0
" We don't hear from you, your social will be blocked permanent like press 1 and you will...",0
 will be connected to the concerned apartment.,0
 We are calling you from...,0
 the Department of Social Security Administration. The reason you received this,0
 phone call from our department is to inform you that there's a legal enforcement action.,0
 filed on your Social Security number for fraudulent activities. So...,0
" When you get this message, Kylie Press wants to connect with the next available officer. Thank you.",0
" 1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
" Dear customer, this is Marty from An-",0
 We have noticed some fraudulent activities on your Amazon account regardless of the amount of money you have.,0
" starting some unauthorized charge of $1,500 from unknown IPA.",0
" address coming from Albany, New York. Kindly press one to talk.",0
 to our Amazon security department. Thank you.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
" Hello. Hi, this is Emmy from K.",0
 hash app support. This is an important security message that in regards.,0
 your cash app account. Our server have detected some suspicious activities.,0
 on your cash app account as a result we have blocked all access to your account to prevent,0
 data bridge. Please do not use cash app account until you speak with,0
 cash-app support representative. Please refrain using any financial,0
 activity on your account. In order to speak within cash app represented,0
 right now press 1 or please call on 415-688-6,0
 201,0
这些街条国际开地先后移,0
,0
,0
這是DHL國際快遞最後贏相機體驗於戰術,0
方便要快 krade 太重要 answer 何起秋 TWICE,0
下雨酒游湞攻客服或衣服,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
"Hello,这里是UPS国际快避,你有意思。",0
"份國際快遞即將退回,如有一問請按求,請按求由。",0
克服人員為你服務,0
"Hello,这里是UPS国际快递,你有。",0
"一份國際快遞即將退回,如有一問請按就,請按就。",0
由客服人員為你服務,0
" Hello, this call is doing formula",0
 that a preauthorized order has been placed on your name. So to authorize,0
" or to talk to our representative, please press one or stay on the line.",0
 Thank you.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 Goodbye.,0
